web-scraper-order,web-scraper-start-url,link,link-href
1589873061-1118,https://www.washingtonpost.com/politics/?nid=top_nav_politics,Trump plays down coronavirus testing as U.S. falls far short of level scientists say is needed,https://www.washingtonpost.com/politics/trump-plays-down-coronavirus-testing-as-us-falls-far-short-of-level-scientists-say-is-needed/2020/05/08/d9241454-913f-11ea-a9c0-73b93422d691_story.html
1589873061-990,https://www.washingtonpost.com/politics/?nid=top_nav_politics,"Coronavirus sweeps through Congress, transforming the archaic institution",https://www.washingtonpost.com/politics/2020/05/15/amp-stories/coronavirus-sweeps-through-congress-transforming-archaic-institution/
1589873061-1068,https://www.washingtonpost.com/politics/?nid=top_nav_politics,Six takeaways from Anthony Fauci’s and other health officials’ testimony,https://www.washingtonpost.com/politics/2020/05/12/3-early-takeaways-anthony-faucis-health-officials-testimony/
1589873061-992,https://www.washingtonpost.com/politics/?nid=top_nav_politics,GOP leader won’t endorse Steve King’s reelection in competitive primary,https://www.washingtonpost.com/politics/gop-leader-wont-endorse-steve-kings-reelection-in-competitive-primary/2020/05/15/ffb6c0ca-96c7-11ea-9f5e-56d8239bf9ad_story.html
1589873061-1077,https://www.washingtonpost.com/politics/?nid=top_nav_politics,The Daily 202: Governors who raced to relax coronavirus restrictions pay a price in new poll,https://www.washingtonpost.com/politics/the-daily-202-governors-who-raced-to-relax-coronavirus-restrictions-pay-a-price-in-new-poll/2020/05/12/a9972249-bc57-4a79-a3c0-2582bf44e644_story.html
1589873061-1069,https://www.washingtonpost.com/politics/?nid=top_nav_politics,Fauci responds to Rand Paul and his skeptics: He’s not trying to be the 'end-all’ on coronavirus response,https://www.washingtonpost.com/politics/2020/05/12/fauci-responds-rand-paul-his-skeptics-hes-not-trying-be-end-all-coronavirus-response/
1589873061-1044,https://www.washingtonpost.com/politics/?nid=top_nav_politics,Michael Flynn’s judge said he arguably ‘sold your country out’ and even mentioned ‘treason.’ Will he now let Flynn go free?,https://www.washingtonpost.com/politics/2020/05/13/why-michael-flynn-may-not-be-out-woods-yet/
1589873061-1047,https://www.washingtonpost.com/politics/?nid=top_nav_politics,The Technology 202: Remote work could be here to stay for some tech workers,https://www.washingtonpost.com/politics/the-technology-202-remote-work-could-be-here-to-stay-for-some-tech-workers/2020/05/13/fb2bcfac-6ed1-4c36-8a84-0de1656966f2_story.html
1589873061-980,https://www.washingtonpost.com/politics/?nid=top_nav_politics,Top Democrats launch investigation into late-night firing of State Department inspector general,https://www.washingtonpost.com/politics/2020/05/16/state-department-inspector-general-fired-democrats-decry-dangerous-pattern-retaliation/
1589873061-998,https://www.washingtonpost.com/politics/?nid=top_nav_politics,"What is ‘Obamagate,’ anyway? And how does it involve Michael Flynn?",https://www.washingtonpost.com/politics/2020/05/14/what-is-obamagate-how-does-it-involve-michael-flynn/
1589873061-1050,https://www.washingtonpost.com/politics/?nid=top_nav_politics,The Health 202: Most states lifting coronavirus lockdowns haven’t met federal guidelines for reopening,https://www.washingtonpost.com/politics/the-health-202-most-states-lifting-coronavirus-lockdowns-havent-met-federal-guidelines-for-reopening/2020/05/13/03b1b6bf-2dde-46cf-83f3-fb8719e49150_story.html
1589873061-962,https://www.washingtonpost.com/politics/?nid=top_nav_politics,The key political fight of this era: Trump vs. accountability,https://www.washingtonpost.com/politics/2020/05/18/key-political-fight-this-era-trump-vs-accountability/
1589873061-1113,https://www.washingtonpost.com/politics/?nid=top_nav_politics,"Kristen Biel lost her job after a cancer diagnosis, then died. The Supreme Court will decide if her lawsuit is valid.",https://www.washingtonpost.com/politics/courts_law/supreme-court-catholic-schools-discrimination-claims/2020/05/09/1b80436e-915d-11ea-a9c0-73b93422d691_story.html
1589873061-1007,https://www.washingtonpost.com/politics/?nid=top_nav_politics,Biden vs. Trump: The ad battle over China and the coronavirus,https://www.washingtonpost.com/politics/2020/05/15/biden-versus-trump-ad-battle-over-china-coronavirus/
1589873061-995,https://www.washingtonpost.com/politics/?nid=top_nav_politics,"With the Abbott coronavirus tests, Trump is yet again exaggerating a possible solution",https://www.washingtonpost.com/politics/2020/05/15/with-abbott-coronavirus-tests-trump-is-yet-again-exaggerating-possible-solution/
1589873061-1093,https://www.washingtonpost.com/politics/?nid=top_nav_politics,How accurate is Trump’s rosy picture of the spread of the coronavirus?,https://www.washingtonpost.com/politics/2020/05/11/how-accurate-is-trumps-rosy-picture-spread-coronavirus/
1589873061-1035,https://www.washingtonpost.com/politics/?nid=top_nav_politics,What does it mean for the battle for the House now that a Republican won a Democratic-held seat in California?,https://www.washingtonpost.com/politics/2020/05/13/what-does-it-signal-battle-house-if-republican-wins-californias-special-election/
1589873061-1012,https://www.washingtonpost.com/politics/?nid=top_nav_politics,"Obama’s former aides angry, hurt over Ronny Jackson’s embrace of Trump’s conspiracy theories",https://www.washingtonpost.com/politics/2020/05/14/obamas-former-aides-angry-hurt-over-ronny-jacksons-embrace-trumps-conspiracies/
