web-scraper-order,web-scraper-start-url,link,link-href
"1589912241-4919","https://www.usnews.com/news/national-news","Florida Keys to Reopen to Tourists","https://www.usnews.com/news/health-news/articles/2020-05-18/florida-keys-to-reopen-to-tourists-in-june-amid-coronavirus-pandemic"
"1589912241-4920","https://www.usnews.com/news/national-news","First Virus Vaccine Appears Safe, Effective","https://www.usnews.com/news/health-news/articles/2020-05-18/first-coronavirus-vaccine-tested-in-humans-generates-immune-response-appears-safe"
"1589912241-4992","https://www.usnews.com/news/national-news","Australia Questions China Over Virus","https://www.usnews.com/news/best-countries/articles/2020-05-12/calls-for-coronavirus-inquiry-further-strains-australias-relations-with-china"
"1589912241-5082","https://www.usnews.com/news/national-news","Senate Returns to Washington Amid Virus","https://www.usnews.com/news/politics/articles/2020-05-04/senate-returns-to-washington-amid-coronavirus-pandemic"
"1589912241-5037","https://www.usnews.com/news/national-news","California Helps Residents Find Testing Sites","https://www.usnews.com/news/best-states/articles/2020-05-07/california-residents-can-find-closest-coronavirus-testing-site-via-online-tool"
"1589912241-5086","https://www.usnews.com/news/national-news","Italy Begins to Lift Lockdown","https://www.usnews.com/news/world-report/articles/2020-05-04/with-europes-largest-coronavirus-death-toll-italy-starts-to-reopen"
"1589912241-4955","https://www.usnews.com/news/national-news","Nearly 90,000 Deaths Projected in Brazil","https://www.usnews.com/news/best-countries/articles/2020-05-14/projection-model-forecasts-nearly-90-000-coronavirus-deaths-in-brazil"
"1589912241-5029","https://www.usnews.com/news/national-news","The New Road to the White House","https://www.usnews.com/news/elections/articles/2020-05-08/how-joe-biden-can-beat-president-trump-in-the-formerly-red-states"
"1589912241-5026","https://www.usnews.com/news/national-news","Seattle to Shut 20 Miles of Streets to Most Vehicles","https://www.usnews.com/news/best-states/washington/articles/2020-05-08/seattle-to-shut-20-miles-of-streets-to-most-vehicles"
"1589912241-5089","https://www.usnews.com/news/national-news","How Iceland Has Nearly Quashed COVID-19","https://www.usnews.com/news/best-countries/articles/2020-05-04/what-iceland-can-teach-the-world-about-minimizing-the-coronavirus"
"1589912241-4957","https://www.usnews.com/news/national-news","GOP Wins California Special Election","https://www.usnews.com/news/elections/articles/2020-05-13/trump-backed-republican-flips-california-house-seat-in-special-election"
"1589912241-4980","https://www.usnews.com/news/national-news","Dems Propose New $3T Virus Stimulus","https://www.usnews.com/news/politics/articles/2020-05-12/house-democrats-propose-3-trillion-in-coronavirus-relief-plan-vote-for-friday"
"1589912241-4924","https://www.usnews.com/news/national-news","WHO Warns of Virus-Related Illness in Kids","https://www.usnews.com/news/national-news/articles/2020-05-16/who-releases-brief-on-rare-illness-in-children-possibly-linked-to-the-coronavirus"
"1589912241-5038","https://www.usnews.com/news/national-news","Opinion: Serbia Committed to the West","https://www.usnews.com/news/best-countries/articles/2020-05-07/coronavirus-diplomacy-wont-change-serbias-path"
"1589912241-4981","https://www.usnews.com/news/national-news","Access Denied? Coronavirus Complicates Voter Access","https://www.usnews.com/news/elections/articles/2020-05-12/voter-access-could-decide-if-donald-trump-or-joe-biden-wins-the-presidency"
"1589912241-5009","https://www.usnews.com/news/national-news","Russia Has Third Most Virus Cases Globally","https://www.usnews.com/news/world-report/articles/2020-05-11/russia-now-has-third-most-coronavirus-cases-in-the-world"
"1589912241-4933","https://www.usnews.com/news/national-news","Poll: Americans Afraid of Bringing Virus Home","https://www.usnews.com/news/national-news/articles/2020-05-15/majority-of-americans-worry-about-bringing-coronavirus-home-from-work-poll-finds"
"1589912241-5025","https://www.usnews.com/news/national-news","Australia Implements Plan to Reopen Country","https://www.usnews.com/news/world-report/articles/2020-05-08/australia-implements-three-step-plan-to-reopen-country-by-july"
