web-scraper-order,web-scraper-start-url,link,href
1589872507-792,https://www.foxnews.com/category/shows/fox-news-sunday/transcript,Secretary of State Pompeo on what happens next after Soleimani's death,https://www.foxnews.com/transcript/secretary-of-state-pompeo-on-what-happens-next-after-soleimanis-death
1589872507-804,https://www.foxnews.com/category/shows/fox-news-sunday/transcript,Highlights from Chris Wallace's interview with Iranian President Hassan Rouhani,https://www.foxnews.com/transcript/highlights-from-chris-wallaces-interview-with-iranian-president-hassan-rouhani
1589872507-856,https://www.foxnews.com/category/shows/fox-news-sunday/transcript,FEMA chief Brock Long on Hurricane Florence recovery efforts; Will allegation affect Brett Kavanaugh's confirmation?,https://www.foxnews.com/transcript/fema-chief-brock-long-on-hurricane-florence-recovery-efforts-will-allegation-affect-brett-kavanaughs-confirmation
1589872507-919,https://www.foxnews.com/category/shows/fox-news-sunday/transcript,Sec. Tom Price breaks down the Senate health care bill,https://www.foxnews.com/transcript/sec-tom-price-breaks-down-the-senate-health-care-bill
1589872507-925,https://www.foxnews.com/category/shows/fox-news-sunday/transcript,Sens. Mark Warner and Mike Lee on replacing James Comey at the FBI,https://www.foxnews.com/transcript/sens-mark-warner-and-mike-lee-on-replacing-james-comey-at-the-fbi
1589872507-870,https://www.foxnews.com/category/shows/fox-news-sunday/transcript,Peter Navarro on Trump's trade talks at the G7 summit,https://www.foxnews.com/transcript/peter-navarro-on-trumps-trade-talks-at-the-g7-summit
1589872507-828,https://www.foxnews.com/category/shows/fox-news-sunday/transcript,"Ben Ray Luján on Democrats' push for the full Mueller report, President Trump's taxes",https://www.foxnews.com/transcript/ben-ray-lujan-on-democrats-push-for-the-full-mueller-report-president-trumps-taxes
1589872507-831,https://www.foxnews.com/category/shows/fox-news-sunday/transcript,Can South Bend Mayor Pete Buttigieg break out of a crowded field of Democratic presidential hopefuls?,https://www.foxnews.com/transcript/can-south-bend-mayor-pete-buttigieg-break-out-of-a-crowded-field-of-democratic-presidential-hopefuls
1589872507-867,https://www.foxnews.com/category/shows/fox-news-sunday/transcript,John Bolton previews the Trump-Putin summit; Leonard Leo on frontrunners to replace Justice Kennedy,https://www.foxnews.com/transcript/john-bolton-previews-the-trump-putin-summit-leonard-leo-on-frontrunners-to-replace-justice-kennedy
1589872507-930,https://www.foxnews.com/category/shows/fox-news-sunday/transcript,Exclusive: General H.R. McMaster on decision to strike Syria,https://www.foxnews.com/transcript/exclusive-general-h-r-mcmaster-on-decision-to-strike-syria
1589872507-851,https://www.foxnews.com/category/shows/fox-news-sunday/transcript,"Secretary Nielsen on synagogue attack, pipe bomb arrest",https://www.foxnews.com/transcript/secretary-nielsen-on-synagogue-attack-pipe-bomb-arrest
1589872507-908,https://www.foxnews.com/category/shows/fox-news-sunday/transcript,"General H.R. McMaster on global threats; Blunt, Durbin talk DACA, dreamers and dealing with Trump",https://www.foxnews.com/transcript/general-h-r-mcmaster-on-global-threats-blunt-durbin-talk-daca-dreamers-and-dealing-with-trump
1589872507-864,https://www.foxnews.com/category/shows/fox-news-sunday/transcript,Rep. Trey Gowdy on Helsinki summit fallout,https://www.foxnews.com/transcript/rep-trey-gowdy-on-helsinki-summit-fallout
1589872507-783,https://www.foxnews.com/category/shows/fox-news-sunday/transcript,Dr. Anthony Fauci on efforts to slow the spread of coronavirus in the US,https://www.foxnews.com/transcript/dr-anthony-fauci-on-efforts-to-slow-the-spread-of-coronavirus-in-the-us
1589872507-899,https://www.foxnews.com/category/shows/fox-news-sunday/transcript,Exclusive: Steven Mnuchin talks tax reform push,https://www.foxnews.com/transcript/exclusive-steven-mnuchin-talks-tax-reform-push
1589872507-817,https://www.foxnews.com/category/shows/fox-news-sunday/transcript,Inside the loud and proud Army unit that fires cannons for the nation's biggest events,https://www.foxnews.com/transcript/inside-the-loud-and-proud-army-unit-that-fires-cannons-for-the-nations-biggest-events
1589872507-798,https://www.foxnews.com/category/shows/fox-news-sunday/transcript,"Reps. Doug Collins, Hakeem Jeffries on what to expect as impeachment hearings shift to the House Judiciary Committee",https://www.foxnews.com/transcript/reps-doug-collins-hakeem-jeffries-on-what-to-expect-as-impeachment-hearings-shift-to-the-house-judiciary-committee
1589872507-837,https://www.foxnews.com/category/shows/fox-news-sunday/transcript,Can the bipartisan congressional panel strike a border security deal before the deadline?,https://www.foxnews.com/transcript/can-the-bipartisan-congressional-panel-strike-a-border-security-deal-before-the-deadline
1589872507-883,https://www.foxnews.com/category/shows/fox-news-sunday/transcript,Rep. Trey Gowdy: Mueller probe should not be shut down,https://www.foxnews.com/transcript/rep-trey-gowdy-mueller-probe-should-not-be-shut-down
1589872507-818,https://www.foxnews.com/category/shows/fox-news-sunday/transcript,Sen. Bernie Sanders says employer-sponsored insurance would end under his plan,https://www.foxnews.com/transcript/sen-bernie-sanders-says-employer-sponsored-insurance-would-end-under-his-plan
1589872507-888,https://www.foxnews.com/category/shows/fox-news-sunday/transcript,"Mulvaney on budget deal, stock market and 'dreamers' debate",https://www.foxnews.com/transcript/mulvaney-on-budget-deal-stock-market-and-dreamers-debate
1589872507-882,https://www.foxnews.com/category/shows/fox-news-sunday/transcript,March for Our Lives organizers send message to Congress,https://www.foxnews.com/transcript/march-for-our-lives-organizers-send-message-to-congress
1589872507-866,https://www.foxnews.com/category/shows/fox-news-sunday/transcript,"Senator Lindsey Graham on North Korea, Putin and Trump's SCOTUS pick",https://www.foxnews.com/transcript/senator-lindsey-graham-on-north-korea-putin-and-trumps-scotus-pick
1589872507-931,https://www.foxnews.com/category/shows/fox-news-sunday/transcript,"Scott Pruitt on balancing environmental, economic priorities; Mitch McConnell on Gorsuch nomination, health care reform",https://www.foxnews.com/transcript/scott-pruitt-on-balancing-environmental-economic-priorities-mitch-mcconnell-on-gorsuch-nomination-health-care-reform
1589872507-777,https://www.foxnews.com/category/shows/fox-news-sunday/transcript,Public health expert on debate over relaxing coronavirus restrictions,https://www.foxnews.com/transcript/public-health-expert-on-debate-over-relaxing-coronavirus-restrictions
1589872507-929,https://www.foxnews.com/category/shows/fox-news-sunday/transcript,KT McFarland on the Trump admin's foreign policy priorities,https://www.foxnews.com/transcript/kt-mcfarland-on-the-trump-admins-foreign-policy-priorities
1589872507-903,https://www.foxnews.com/category/shows/fox-news-sunday/transcript,Mitch McConnell on his united front with President Trump,https://www.foxnews.com/transcript/mitch-mcconnell-on-his-united-front-with-president-trump
1589872507-886,https://www.foxnews.com/category/shows/fox-news-sunday/transcript,Gov. Rick Scott outlines proposal to improve school safety,https://www.foxnews.com/transcript/gov-rick-scott-outlines-proposal-to-improve-school-safety
1589872507-884,https://www.foxnews.com/category/shows/fox-news-sunday/transcript,"Mike Pompeo on potential Trump-Kim Jong Un summit; Sen. Elizabeth Warren on North Korea, Trump's tariffs",https://www.foxnews.com/transcript/mike-pompeo-on-potential-trump-kim-jong-un-summit-sen-elizabeth-warren-on-north-korea-trumps-tariffs
1589872507-891,https://www.foxnews.com/category/shows/fox-news-sunday/transcript,"Mick Mulvaney on impact of the shutdown, efforts to reopen",https://www.foxnews.com/transcript/mick-mulvaney-on-impact-of-the-shutdown-efforts-to-reopen
1589872507-843,https://www.foxnews.com/category/shows/fox-news-sunday/transcript,"Gov. John Kasich 'seriously look at' running for president in 2020, says dysfunction in Washington is 'very disturbing'",https://www.foxnews.com/transcript/gov-john-kasich-seriously-look-at-running-for-president-in-2020-says-dysfunction-in-washington-is-very-disturbing
1589872507-791,https://www.foxnews.com/category/shows/fox-news-sunday/transcript,"Sen. Chris Coons on impeachment developments, efforts curb Trump's ability to use military action against Iran",https://www.foxnews.com/transcript/sen-chris-coons-on-impeachment-developments-efforts-curb-trumps-ability-to-use-military-action-against-iran
1589872507-819,https://www.foxnews.com/category/shows/fox-news-sunday/transcript,Rep. David Cicilline on Democrats split over whether to push for impeachment,https://www.foxnews.com/transcript/rep-meadows-the-president-has-acted-appropriately-despite-opposition-from-my-democratic-colleagues
1589872507-823,https://www.foxnews.com/category/shows/fox-news-sunday/transcript,Stepping out of Warren Buffett's shadow,https://www.foxnews.com/transcript/stepping-out-of-warren-buffetts-shadow
1589872507-915,https://www.foxnews.com/category/shows/fox-news-sunday/transcript,"Scaramucci talks Trump's agenda, relationship with the press",https://www.foxnews.com/transcript/scaramucci-talks-trumps-agenda-relationship-with-the-press
1589872507-906,https://www.foxnews.com/category/shows/fox-news-sunday/transcript,Steve Wynn on the future of security in Las Vegas,https://www.foxnews.com/transcript/steve-wynn-on-the-future-of-security-in-las-vegas
1589872507-912,https://www.foxnews.com/category/shows/fox-news-sunday/transcript,"David Bossie on a White House without Steve Bannon;  Sen. Ben Cardin on threats from terrorism, North Korea",https://www.foxnews.com/transcript/david-bossie-on-a-white-house-without-steve-bannon-sen-ben-cardin-on-threats-from-terrorism-north-korea
1589872507-790,https://www.foxnews.com/category/shows/fox-news-sunday/transcript,Sen. Lindsey Graham on calls for witnesses in impeachment trial,https://www.foxnews.com/transcript/sen-lindsey-graham-on-calls-for-witnesses-in-impeachment-trial
1589872507-806,https://www.foxnews.com/category/shows/fox-news-sunday/transcript,Kathleen Kennedy Townsend on keeping her father's message alive,https://www.foxnews.com/transcript/kathleen-kennedy-townsend-on-keeping-her-fathers-message-alive
1589872507-844,https://www.foxnews.com/category/shows/fox-news-sunday/transcript,"Rudy Giuliani on Michael Cohen's prison term, Flynn memos",https://www.foxnews.com/transcript/rudy-giuliani-on-michael-cohens-prison-term-flynn-memos
1589872507-802,https://www.foxnews.com/category/shows/fox-news-sunday/transcript,Political activist pushes back against Iranian leaders by taking off her hijab,https://www.foxnews.com/transcript/political-activist-pushes-back-against-iranian-leaders-by-taking-off-her-hijab
1589872507-781,https://www.foxnews.com/category/shows/fox-news-sunday/transcript,Dr. Thomas Inglesby on how long Americans should expect the coronavirus crisis to last,https://www.foxnews.com/transcript/dr-thomas-inglesby-on-how-long-americans-should-expect-the-coronavirus-crisis-to-last
1589872507-846,https://www.foxnews.com/category/shows/fox-news-sunday/transcript,Dick Cheney and James Baker remember George H.W. Bush,https://www.foxnews.com/transcript/dick-cheney-and-james-baker-remember-george-h-w-bush
1589872507-871,https://www.foxnews.com/category/shows/fox-news-sunday/transcript,"Lewandowski on chances Trump will sit down with Mueller; Larry Kudlow talks North Korea summit, trade",https://www.foxnews.com/transcript/lewandowski-on-chances-trump-will-sit-down-with-mueller-larry-kudlow-talks-north-korea-summit-trade
1589872507-869,https://www.foxnews.com/category/shows/fox-news-sunday/transcript,Rep. Trey Gowdy on the DOJ inspector general's findings,https://www.foxnews.com/transcript/rep-trey-gowdy-on-the-doj-inspector-generals-findings
1589872507-849,https://www.foxnews.com/category/shows/fox-news-sunday/transcript,"Kellyanne Conway on Matt Whitaker, Russia probe; Rick Scott on another vote counting controversy in Florida",https://www.foxnews.com/transcript/kellyanne-conway-on-matt-whitaker-russia-probe-rick-scott-on-another-vote-counting-controversy-in-florida
